registered,registration_target,decision,reason,title,primary_artist,album,album_artist,genre,duration_sec,file_path_linux,file_path_windows,file_ext,file_size_bytes
1,0,include,tagged vocal/music candidate,イノセント・プリンセス,佐咲紗花,Symphony Sounds Generation 2019,,Soundtrack,240,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/01 イノセント・プリンセス.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\01 イノセント・プリンセス.m4a,.m4a,3909652
1,0,include,tagged vocal/music candidate,お兄ちゃん、ギュッてして! もっとして!,薬師るり,Symphony Sounds Generation 2019,,Soundtrack,246,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/02 お兄ちゃん、ギュッてして! もっとして!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\02 お兄ちゃん、ギュッてして! もっとして!.m4a,.m4a,3996789
1,0,include,tagged vocal/music candidate,君に届けるstory,Rin'ca,Symphony Sounds Generation 2019,,Soundtrack,257,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/03 君に届けるstory.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\03 君に届けるstory.m4a,.m4a,4110733
0,1,include,tagged vocal/music candidate,さくらいろ、舞うころに,I.O.,Symphony Sounds Generation 2019,,Soundtrack,221,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/05 さくらいろ、舞うころに.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\05 さくらいろ、舞うころに.m4a,.m4a,3597112
1,0,include,tagged vocal/music candidate,Sweet love like wonderlan,Kicco,Symphony Sounds Generation 2019,,Soundtrack,231,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/06 Sweet love like wonderlan.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\06 Sweet love like wonderlan.m4a,.m4a,3639263
1,0,include,tagged vocal/music candidate,月の彼方で逢いましょう,Duca,Symphony Sounds Generation 2019,,Soundtrack,273,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/07 月の彼方で逢いましょう.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\07 月の彼方で逢いましょう.m4a,.m4a,4341640
1,0,include,tagged vocal/music candidate,TSUBAKi-IRO-KOiUTA,冬乃桜,Symphony Sounds Generation 2019,,Soundtrack,320,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/08 TSUBAKi-IRO-KOiUTA.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\08 TSUBAKi-IRO-KOiUTA.m4a,.m4a,5212107
1,0,include,tagged vocal/music candidate,デュアリティ,Rin'ca,Symphony Sounds Generation 2019,,Soundtrack,260,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/09 デュアリティ.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\09 デュアリティ.m4a,.m4a,4240994
1,0,include,tagged vocal/music candidate,pieces,eufonius,Symphony Sounds Generation 2019,,Soundtrack,262,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/10 pieces.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\10 pieces.m4a,.m4a,4231962
1,0,include,tagged vocal/music candidate,Fantastic Conflict,solfa feat. 小春めう,Symphony Sounds Generation 2019,,Soundtrack,296,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/11 Fantastic Conflict.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\11 Fantastic Conflict.m4a,.m4a,4698978
1,0,include,tagged vocal/music candidate,二つの光,夢乃ゆき,Symphony Sounds Generation 2019,,Soundtrack,240,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/12 二つの光.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\12 二つの光.m4a,.m4a,3900965
1,0,include,tagged vocal/music candidate,Blue of the Universe,Rita,Symphony Sounds Generation 2019,,Soundtrack,264,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/13 Blue of the Universe.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\13 Blue of the Universe.m4a,.m4a,4265926
1,0,include,tagged vocal/music candidate,僕らのWatercolor,櫻川めぐ,Symphony Sounds Generation 2019,,Soundtrack,266,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/14 僕らのWatercolor.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\14 僕らのWatercolor.m4a,.m4a,4335957
1,0,include,tagged vocal/music candidate,ミスリルの浮かぶ空の下で,AiRI,Symphony Sounds Generation 2019,,Soundtrack,209,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2019/15 ミスリルの浮かぶ空の下で.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2019\15 ミスリルの浮かぶ空の下で.m4a,.m4a,3419335
1,0,include,tagged vocal/music candidate,鍵を隠したカゴのトリ,霜月はるか,Symphony Sounds Generation 2020,,Soundtrack,305,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/02 鍵を隠したカゴのトリ.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\02 鍵を隠したカゴのトリ.m4a,.m4a,4911852
1,0,include,tagged vocal/music candidate,飢餓と宝玉,Konore,Symphony Sounds Generation 2020,,Soundtrack,260,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/03 飢餓と宝玉.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\03 飢餓と宝玉.m4a,.m4a,4232183
1,0,include,tagged vocal/music candidate,紅ノ刃,No:R,Symphony Sounds Generation 2020,,Soundtrack,333,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/04 紅ノ刃.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\04 紅ノ刃.m4a,.m4a,5426709
1,0,include,tagged vocal/music candidate,Get the Freedom,Kicco,Symphony Sounds Generation 2020,,Soundtrack,255,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/05 Get the Freedom.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\05 Get the Freedom.m4a,.m4a,4151148
1,0,include,tagged vocal/music candidate,恋するキリギリス,yuki,Symphony Sounds Generation 2020,,Soundtrack,243,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/06 恋するキリギリス.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\06 恋するキリギリス.m4a,.m4a,3937260
1,0,include,tagged vocal/music candidate,Silver Singularity,Rita,Symphony Sounds Generation 2020,,Soundtrack,257,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/07 Silver Singularity.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\07 Silver Singularity.m4a,.m4a,4154374
1,0,include,tagged vocal/music candidate,ずっとそばで…,Duca,Symphony Sounds Generation 2020,,Soundtrack,322,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/09 ずっとそばで….m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\09 ずっとそばで….m4a,.m4a,5205279
1,0,include,tagged vocal/music candidate,ドーナドーナのうた,月乃,Symphony Sounds Generation 2020,,Soundtrack,235,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/10 ドーナドーナのうた.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\10 ドーナドーナのうた.m4a,.m4a,3733647
1,0,include,tagged vocal/music candidate,Try & Fly,榊原ゆい/薬師るり,Symphony Sounds Generation 2020,,Soundtrack,270,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/11 Try & Fly.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\11 Try & Fly.m4a,.m4a,4433929
1,0,include,tagged vocal/music candidate,夏色ヤキモチ恋模様,solfa feat.Ceui,Symphony Sounds Generation 2020,,Soundtrack,265,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/12 夏色ヤキモチ恋模様.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\12 夏色ヤキモチ恋模様.m4a,.m4a,4276665
1,0,include,tagged vocal/music candidate,Nothing,相良心,Symphony Sounds Generation 2020,,Soundtrack,241,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/13 Nothing.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\13 Nothing.m4a,.m4a,3909408
1,0,include,tagged vocal/music candidate,Love Emotion!,鈴湯,Symphony Sounds Generation 2020,,Soundtrack,217,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2020/14 Love Emotion!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2020\14 Love Emotion!.m4a,.m4a,3469792
1,0,include,tagged vocal/music candidate,アインシュタインより愛をこめて,Luna,Symphony Sounds Generation 2021,,Soundtrack,291,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/01 アインシュタインより愛をこめて.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\01 アインシュタインより愛をこめて.m4a,.m4a,4722217
1,0,include,tagged vocal/music candidate,妖し月夜の縁より,Kicco & 逢瀬アキラ,Symphony Sounds Generation 2021,,Soundtrack,259,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/02 妖し月夜の縁より.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\02 妖し月夜の縁より.m4a,.m4a,4132589
1,0,include,tagged vocal/music candidate,It's All Right ～Brand New Ver.～,安田みずほ,Symphony Sounds Generation 2021,,Soundtrack,232,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/03 It's All Right ～Brand New Ver.～.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\03 It's All Right ～Brand New Ver.～.m4a,.m4a,3787204
1,0,include,tagged vocal/music candidate,Coloring,月乃,Symphony Sounds Generation 2021,,Soundtrack,290,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/04 Coloring.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\04 Coloring.m4a,.m4a,4755081
1,0,include,tagged vocal/music candidate,ぐーたらいふ!,薬師るり,Symphony Sounds Generation 2021,,Soundtrack,207,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/05 ぐーたらいふ!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\05 ぐーたらいふ!.m4a,.m4a,3348060
1,0,include,tagged vocal/music candidate,Sacrifice,逢瀬アキラ,Symphony Sounds Generation 2021,,Soundtrack,227,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/06 Sacrifice.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\06 Sacrifice.m4a,.m4a,3608412
1,0,include,tagged vocal/music candidate,サニスコープ,はな,Symphony Sounds Generation 2021,,Soundtrack,247,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/07 サニスコープ.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\07 サニスコープ.m4a,.m4a,3995896
1,0,include,tagged vocal/music candidate,地獄かよって思う,日南めい,Symphony Sounds Generation 2021,,Soundtrack,237,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/08 地獄かよって思う.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\08 地獄かよって思う.m4a,.m4a,3892205
1,0,include,tagged vocal/music candidate,ステディホリック,綺良雪,Symphony Sounds Generation 2021,,Soundtrack,271,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/09 ステディホリック.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\09 ステディホリック.m4a,.m4a,4363305
1,0,include,tagged vocal/music candidate,千の火花,MAMI,Symphony Sounds Generation 2021,,Soundtrack,281,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/10 千の火花.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\10 千の火花.m4a,.m4a,4510715
1,0,include,tagged vocal/music candidate,凍蒼,Daisy x Daisy,Symphony Sounds Generation 2021,,Soundtrack,216,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/11 凍蒼.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\11 凍蒼.m4a,.m4a,3423642
1,0,include,tagged vocal/music candidate,Brightest star,Duca,Symphony Sounds Generation 2021,,Soundtrack,243,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/13 Brightest star.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\13 Brightest star.m4a,.m4a,3919306
1,0,include,tagged vocal/music candidate,Ringing*Days,BENiCO,Symphony Sounds Generation 2021,,Soundtrack,311,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/14 Ringing_Days.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\14 Ringing_Days.m4a,.m4a,5095066
1,0,include,tagged vocal/music candidate,One Two Trap!!,Isle,Symphony Sounds Generation 2021,,Soundtrack,190,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Generation 2021/15 One Two Trap!!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Generation 2021\15 One Two Trap!!.m4a,.m4a,3064011
1,0,include,tagged vocal/music candidate,Clover Heart's,真理絵,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,277,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/01 Clover Heart's.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\01 Clover Heart's.m4a,.m4a,4413795
1,0,include,tagged vocal/music candidate,メグメル,riya,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,292,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/02 メグメル.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\02 メグメル.m4a,.m4a,4780864
1,0,include,tagged vocal/music candidate,true my heart,ave;new Feat. 佐倉紗織,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,289,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/03 true my heart.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\03 true my heart.m4a,.m4a,4731483
1,0,include,tagged vocal/music candidate,はぴでい♪,榊原ゆい,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,213,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/04 はぴでい♪.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\04 はぴでい♪.m4a,.m4a,3423856
1,0,include,tagged vocal/music candidate,陽だまりコイゴコロ,片霧烈火,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,202,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/05 陽だまりコイゴコロ.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\05 陽だまりコイゴコロ.m4a,.m4a,3255626
1,0,include,tagged vocal/music candidate,Answer,片霧烈火,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,221,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/06 Answer.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\06 Answer.m4a,.m4a,3558573
1,0,include,tagged vocal/music candidate,bumpy-Jumpy!,KOTOKO,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,217,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/07 bumpy-Jumpy!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\07 bumpy-Jumpy!.m4a,.m4a,3481778
1,0,include,tagged vocal/music candidate,Sign,miru,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,297,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/08 Sign.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\08 Sign.m4a,.m4a,4675804
1,0,include,tagged vocal/music candidate,Sign,miru,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,297,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/08 Sign.mp3,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\08 Sign.mp3,.mp3,4752839
1,0,include,tagged vocal/music candidate,Explorer World,NANA,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,247,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/09 Explorer World.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\09 Explorer World.m4a,.m4a,3908760
1,0,include,tagged vocal/music candidate,Knowing,真里歌,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,262,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/10 Knowing.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\10 Knowing.m4a,.m4a,4224981
1,0,include,tagged vocal/music candidate,Flower!!,KOTOKO,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,221,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/11 Flower!!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\11 Flower!!.m4a,.m4a,3493811
1,0,include,tagged vocal/music candidate,primal,solfa feat. Ceui,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,258,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/12 primal.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\12 primal.m4a,.m4a,4237685
1,0,include,tagged vocal/music candidate,ポンコツロケンロー,AiRI,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,266,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/13 ポンコツロケンロー.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\13 ポンコツロケンロー.m4a,.m4a,4357133
1,0,include,tagged vocal/music candidate,蒸熱 ユートピア,"華憐, 小春めう, 春河あかり",Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,242,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/14 蒸熱 ユートピア.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\14 蒸熱 ユートピア.m4a,.m4a,3870385
1,0,include,tagged vocal/music candidate,春音 * ベール,Ceui,Symphony Sounds Record 2018 ～from 2003 to 2017～,,Soundtrack,267,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2018 ～from 2003 t/15 春音 _ ベール.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2018 ～from 2003 t\15 春音 _ ベール.m4a,.m4a,4357065
1,0,include,tagged vocal/music candidate,PRINCESS BRAVE!,KOTOKO,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,206,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/01 PRINCESS BRAVE!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\01 PRINCESS BRAVE!.m4a,.m4a,3326599
1,0,include,tagged vocal/music candidate,Dreht Sich!,宮沢ゆあな,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,314,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/02 Dreht Sich!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\02 Dreht Sich!.m4a,.m4a,5130457
1,0,include,tagged vocal/music candidate,Be_Natural,NANA,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,260,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/03 Be_Natural.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\03 Be_Natural.m4a,.m4a,4167772
1,0,include,tagged vocal/music candidate,Alea jacta est!,Rita,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,217,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/04 Alea jacta est!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\04 Alea jacta est!.m4a,.m4a,3430649
1,0,include,tagged vocal/music candidate,get the regret over,片霧烈火,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,291,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/05 get the regret over.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\05 get the regret over.m4a,.m4a,4616974
1,0,include,tagged vocal/music candidate,散って、咲いて,遊女,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,359,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/06 散って、咲いて.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\06 散って、咲いて.m4a,.m4a,5783786
1,0,include,tagged vocal/music candidate,初恋carnival,桜川めぐ,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,231,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/07 初恋carnival.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\07 初恋carnival.m4a,.m4a,3639148
1,0,include,tagged vocal/music candidate,アレセイア,eufonius,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,281,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/08 アレセイア.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\08 アレセイア.m4a,.m4a,4559008
1,0,include,tagged vocal/music candidate,One-Chance!!,KOTOKO & 佐藤ひろ美,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,295,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/09 One-Chance!!.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\09 One-Chance!!.m4a,.m4a,4697297
1,0,include,tagged vocal/music candidate,quantum jump,真里歌,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,243,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/10 quantum jump.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\10 quantum jump.m4a,.m4a,3956604
1,0,include,tagged vocal/music candidate,marry me?,Duca,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,258,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/11 marry me_.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\11 marry me_.m4a,.m4a,4124514
1,0,include,tagged vocal/music candidate,Girl meets Love,片霧烈火&鈴湯,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,254,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/12 Girl meets Love.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\12 Girl meets Love.m4a,.m4a,4132855
1,0,include,tagged vocal/music candidate,Re:TrymenT,柴咲ほたる,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,249,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/13 Re_TrymenT.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\13 Re_TrymenT.m4a,.m4a,4015975
1,0,include,tagged vocal/music candidate,JOYFUL,大島はるな,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,276,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/14 JOYFUL.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\14 JOYFUL.m4a,.m4a,4343502
1,0,include,tagged vocal/music candidate,クオリアの輪郭,藍月なくる,Symphony Sounds Record 2019 ～from 2004 to 2018～,,Soundtrack,276,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2019 ～from 2004 t/15 クオリアの輪郭.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2019 ～from 2004 t\15 クオリアの輪郭.m4a,.m4a,4503792
1,0,include,tagged vocal/music candidate,Hφwling Sφul,片霧烈火,Symphony Sounds Record 2022 ～from 2007 to 2021～,,Soundtrack,291,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2022 ～from 2007 t/01 Hφwling Sφul.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2022 ～from 2007 t\01 Hφwling Sφul.m4a,.m4a,4624960
1,0,include,tagged vocal/music candidate,飛べない魔法使い,やなぎなぎ,Symphony Sounds Record 2022 ～from 2007 to 2021～,,Soundtrack,236,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2022 ～from 2007 t/02 飛べない魔法使い.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2022 ～from 2007 t\02 飛べない魔法使い.m4a,.m4a,3770075
1,0,include,tagged vocal/music candidate,ときめき☆ガーディアン,片霧烈火,Symphony Sounds Record 2022 ～from 2007 to 2021～,,Soundtrack,229,/mnt/d/yu28s/Music/music_centor/Compilations/Symphony Sounds Record 2022 ～from 2007 t/03 ときめき☆ガーディアン.m4a,D:\yu28s\Music\music_centor\Compilations\Symphony Sounds Record 2022 ～from 2007 t\03 ときめき☆ガーディアン.m4a,.m4a,3630436
